time,open,high,low,close
1714741200,407.46,417.13,404.8,416.94
1714744800,417.03,421,411.11,419.77
1714748400,419.9,433.42,418.83,429.29
1714752000,429.28,434.81,425.41,428.26
1714755600,428.41,431.13,421.25,424.39
1714759200,424.4,424.46,419.48,420
1714762800,420.11,421.04,417.95,418.8
1714766400,419,439.2,418.88,427.98
1714770000,427.44,431.29,421.47,425.06
1714773600,425.01,433.34,424.48,429.56
1714777200,429.64,430.73,425,425.01
1714780800,425.1,430.49,424.28,428.64
1714784400,427.23,439.99,426.08,426.36
1714788000,426.12,432.67,423,428.72
1714791600,428.75,434.13,428.72,432.27
1714795200,432.45,437.74,431.55,436.54
1714798800,436.54,437.09,431.11,433.92
1714802400,433.98,439.26,429.22,437.42
1714806000,437.42,450,429.63,432.14
1714809600,431.68,440,431.51,437.25
1714813200,437.25,441.76,435.18,435.58
1714816800,435.67,452.53,435,452.22
1714820400,452.22,455,442,445.03
1714824000,444.83,452.95,443.54,449.63
1714827600,449.42,454.67,446.74,450.47
1714831200,450.47,460.06,447.28,455.14
1714834800,455.04,455.53,445.67,448.95
1714838400,448.94,452,443.26,449.44
1714842000,449.11,449.56,445.79,449.2
1714845600,449.2,457.51,449.2,453.28
1714849200,453.39,462.41,453.13,460.59
1714852800,460.6,469,454.61,457.22
1714856400,456.47,458.9,452.22,453.31
1714860000,453.31,453.59,446,448.4
1714863600,447.91,449.17,444.5,446
1714867200,446.01,451.35,437,441.54
1714870800,441.62,442.16,430.11,437.01
1714874400,437.21,440.84,432.95,433.69
1714878000,433.64,436.65,430.58,433.15
1714881600,433.25,435.35,432.12,433.13
1714885200,433.17,435.31,430.1,431.79
1714888800,431.36,438.72,429.74,433.55
1714892400,433.34,443,433.27,440.77
1714896000,440.68,444.83,438.51,441.98
1714899600,441.75,441.75,438.33,439.52
1714903200,439.42,441.77,435,438.09
1714906800,438.27,441.45,435.8,437.33
1714910400,436.96,437.9,432.74,435.75
1714914000,435.79,441.19,431.18,441.19
1714917600,441,453.75,436.54,453.28
1714921200,453.41,457.3,452.89,454.9
1714924800,454.93,459.54,454.36,459.36
1714928400,459.37,477.4,459.08,467.02
1714932000,467.02,470.34,457,459.14
1714935600,459.15,464.98,458.51,463.67
1714939200,463.68,464.66,453.6,454.91
1714942800,454.91,455.49,450.72,453.37
1714946400,453.27,459.11,450.18,452.92
1714950000,452.91,457.39,452.91,454.36
1714953600,454.36,464.15,454.36,462.37
1714957200,462.4,474.75,462.3,466.26
1714960800,465.41,480,457.71,458.51
1714964400,458.51,464.74,457.25,461.38
1714968000,460.7,466.19,456.56,464.23
1714971600,464.23,472.34,460.59,471.57
1714975200,471.78,477.02,465.03,467.12
1714978800,466.83,473.73,466.01,471.16
1714982400,471.15,487.95,469.9,478.35
1714986000,478.47,481.6,472,477.25
1714989600,477.25,480.09,460,462.34
1714993200,462.53,470.24,462.38,469.77
1714996800,469.23,471.54,445.23,452.29
1715000400,452.04,459.34,447.6,457.72
1715004000,457.84,461.15,446,446
1715007600,446.19,451.9,442.22,450.3
1715011200,450.86,453.42,440.7,441.37
1715014800,440.95,451.06,438.65,442.6
1715018400,442.6,449.51,441.49,447.99
1715022000,447.78,448.53,440.24,444.03
1715025600,444.03,447,441.88,445.61
1715029200,445.67,446.89,443.61,445.78
1715032800,444.71,445.44,439.42,443.83
1715036400,443.59,444.43,439.44,441.88
1715040000,441.88,455.1,439.34,447.35
1715043600,447.35,455.28,446.84,452.74
1715047200,451.8,452.23,445.42,448.04
1715050800,448.01,448.47,432.1,439.73
1715054400,439.43,442.96,435.13,437.15
1715058000,437.38,437.93,431.1,435.86
1715061600,435.96,437.82,433.76,436.11
1715065200,436.19,437.57,430.3,432.67
1715068800,432.42,461.45,431.01,449.78
1715072400,449.86,455.36,445.01,445.29
1715076000,445,446.6,437,444.35
1715079600,444.35,446.65,433.95,435.98
1715083200,436.01,443.94,434.95,442.98
1715086800,442.98,446.55,436.82,439.36
1715090400,439.54,441.73,436.01,440.43
1715094000,439.53,439.53,438.68,438.69
1715097600,438.68,441.39,436.01,440.93
1715101200,440.93,441.45,437.05,439.38
1715104800,438.75,438.92,429.07,435.63
1715108400,435.63,437.93,431.54,432.68
1715112000,432.88,435.2,428.51,430.21
1715115600,430.21,430.29,423.01,425.62
1715119200,425,425.99,420.02,422.05
1715122800,421.83,422.29,418,419.05
1715126400,418.36,423.58,417,423.28
1715130000,422.69,426.16,417.11,420.78
1715133600,420.64,424.72,420.35,424.43
1715137200,424.4,427.98,421.21,425.7
1715140800,425.71,428.28,420.91,421.57
1715144400,421.51,424.81,418.75,419.27
1715148000,418.94,420.98,414,417.4
1715151600,417.41,419.27,402,404
1715155200,403.78,413.14,403.17,409.15
1715158800,410.27,411.57,402.01,409.58
1715162400,409.63,412.14,406.41,409
1715166000,409,409.09,372,385.9
1715169600,385.9,387.99,376.11,381
1715173200,381,389,374.67,389
1715176800,389,400.64,385.08,399.27
1715180400,398.85,402.86,390,392.79
1715184000,392.78,392.78,387.67,391.34
1715187600,391.34,394.33,382.61,387.76
1715191200,387.76,398.94,386,391.92
1715194800,391.89,396,389.09,393.78
1715198400,393.62,396.83,384.71,388.32
1715202000,388.32,389.39,384,385.96
1715205600,385.92,390.15,383.23,389.9
1715209200,389.86,392.28,387.15,391.7
1715212800,391.7,403.05,390.78,403.05
1715216400,402.56,406.7,399.17,401.04
1715220000,401.04,402.07,390.95,402.07
1715223600,402.07,403.97,395.85,397.13
1715227200,397.14,399.29,393.68,395.5
1715230800,395.5,403,394.19,400.7
1715234400,400.32,404.72,398.47,399.62
1715238000,399.59,399.86,393.81,395.96
1715241600,395.96,399.65,392.97,396.15
1715245200,396.28,396.6,385,389.93
1715248800,390.05,390.7,382.92,384.89
1715252400,385.07,389.29,382.98,384
1715256000,384.11,390.12,383.28,387.85
1715259600,388.21,389.54,381.2,383.62
1715263200,383.3,389.35,382,389.35
1715266800,388.89,403.45,388,399.39
1715270400,399.39,408.19,394.28,396.04
1715274000,396.1,399.71,389.84,392.98
1715277600,392.99,395.86,391.54,395
1715281200,395,395.82,390.13,394
1715284800,394,394.99,389.99,392.31
1715288400,392.31,395.58,389.15,392.03
1715292000,391.83,398.77,390.89,397.46
1715295600,397.14,398.68,390,393.17
1715299200,392.8,392.8,387.29,389.84
1715302800,389.8,395.99,388.84,395.17
1715306400,394.51,398.31,389,395.19
1715310000,395.18,395.38,391.28,393.87
1715313600,393.87,399.41,392.79,396.97
1715317200,396.98,398.4,391.42,393.26
1715320800,393.17,397.16,391.45,397.16
1715324400,395.69,399.29,391.31,394.07
1715328000,394.25,394.95,388.43,392.13
1715331600,392.13,393.77,388.38,393.18
1715335200,393.78,396.71,391.48,395
1715338800,394.99,396.07,391,395.02
1715342400,395.01,397.69,391.54,393.3
1715346000,393.3,394.08,389.7,391.59
1715349600,391.57,392.11,366.32,370.53
1715353200,370.32,375.82,368.34,373.08
1715356800,372.41,378.69,365.23,378.15
1715360400,377.92,378.26,369.02,371.07
1715364000,371.07,372.81,368.59,370.78
1715367600,370.77,372.31,368.01,370.36
1715371200,370.14,373.97,370,371.84
1715374800,372.01,373.27,369.72,370.99
1715378400,370.65,374.28,370.56,373.89
1715382000,373.47,378.07,373.47,376.68
1715385600,376.74,379.33,375,376.4
1715389200,376.4,382.69,376.04,378.16
1715392800,378.13,380.54,376.28,377.87
1715396400,377.79,377.79,372.22,374.11
1715400000,373.58,375.99,373.38,375.2
1715403600,375.04,378.37,375.03,376.15
1715407200,376.15,379.83,375.67,378.13
1715410800,378.14,380.76,377.75,380.02
1715414400,380.02,381.65,376.19,377.97
1715418000,377.97,379,376.55,378
1715421600,377.81,378.38,372,372.96
1715425200,372.97,374.03,371,372.34
1715428800,372.36,374.26,371.51,372.16
1715432400,372.16,376.4,371.5,376.4
1715436000,376.4,377.93,373.69,376.16
1715439600,376.16,384.63,376.16,382.8
1715443200,382.86,383.77,376.46,377.99
1715446800,377.99,378.41,373.61,376
1715450400,376.06,378,375.01,377.06
1715454000,376.39,377.38,374.39,376.05
1715457600,376.55,377.16,372.72,374.17
1715461200,374.04,375.85,372.41,374.85
1715464800,374.39,377,373.83,375.77
1715468400,375.24,375.51,372.31,374.56
1715472000,373.93,377.11,373.83,375.08
1715475600,375.08,378.77,374.88,377.11
1715479200,377.07,381.41,376.02,379.74
1715482800,379.66,380.62,378.62,379.38
1715486400,379.39,381.5,377.74,380.08
1715490000,380.01,380.01,370,375.32
1715493600,376.15,377.97,370,376.82
1715497200,376.06,377.02,370,373
1715500800,374,378.74,373.7,376.12
1715504400,376.42,377.87,374.2,375.48
1715508000,375.89,379.33,374.59,375.29
1715511600,375.13,377.3,374.51,375.34
1715515200,375.47,376,370.22,372.57
1715518800,372.58,375.94,371.6,375.9
1715522400,375.95,377.34,368.91,368.91
1715526000,368.91,374.21,364,371.91
1715529600,372.52,373.42,367.98,369.39
1715533200,368.99,369.54,362.6,364.74
1715536800,364.72,366.6,359.35,362.52
1715540400,362.69,366.91,358.49,364.19
1715544000,364.04,367,363.26,365.57
1715547600,365.57,365.7,360.2,362.28
1715551200,361.77,364.78,359.8,363.99
1715554800,363.97,365.88,355.18,363.15
1715558400,362.88,366.52,359.17,362.38
1715562000,362.39,362.84,347,351.79
1715565600,351.89,352.33,340,345.57
1715569200,345.47,346.5,337.93,345.25
1715572800,345.49,348.57,343.79,347.39
1715576400,347.09,353.84,346.29,352.8
1715580000,352.8,360.57,352.8,357.48
1715583600,357.27,366.97,354.52,364.34
1715587200,364.35,373,364.35,371.54
1715590800,371.27,376.23,370.3,373.9
1715594400,373.9,374.04,362.53,365.77
1715598000,365.77,366.98,360.71,364.65
1715601600,364.65,366.79,360.95,363
1715605200,363,365.29,360.5,363.22
1715608800,363.21,368.59,363.03,363.12
1715612400,363.12,365.71,359.66,363.57
1715616000,363.57,373.9,363.26,373.7
1715619600,373,373.43,360.29,362.93
1715623200,362.93,363.8,359,360.18
1715626800,360.02,363.54,358.8,361.12
1715630400,361.02,363.09,357.41,360.72
1715634000,360.65,377.55,358.63,360.98
1715637600,360.98,362.1,354.2,356.26
1715641200,356.14,358.79,356.14,357
1715644800,357,359.26,354.49,354.83
1715648400,354,357.28,350.2,350.55
1715652000,350.69,354,350.52,353.69
1715655600,353.98,356.76,352.36,353.16
1715659200,353.47,355.08,349.99,353
1715662800,353.21,359,353.21,356.43
1715666400,356.77,356.77,344.7,349.83
1715670000,349.52,350.36,330.1,347.82
1715673600,347.77,348,343.09,346.4
1715677200,345.96,346.4,342.2,342.9
1715680800,342.82,344.73,340.3,341.41
1715684400,342.11,343.41,339.49,340.96
1715688000,341.14,344.98,337.91,340.51
1715691600,340.51,345,340.06,341.95
1715695200,342.04,343,333.81,337.99
1715698800,337.95,341.42,336.9,339.54
1715702400,340.15,340.48,336.71,340.45
1715706000,340,342.19,334.22,337.92
1715709600,337.87,343.77,337.71,343.48
1715713200,344.1,350,343.32,345.93
1715716800,345.11,348.92,345.08,345.49
1715720400,345.49,345.89,340,343.25
1715724000,343.07,343.87,341.42,343.45
1715727600,343.58,344,341.17,343.72
1715731200,343.94,345.89,340.45,342.3
1715734800,342.31,345.52,342.31,344.87
1715738400,344.88,345.89,343.41,345.33
1715742000,345.33,348.02,344.88,346.05
1715745600,346.06,347.17,343.94,346.64
1715749200,346.5,347.3,344.68,346.78
1715752800,346.5,348.73,345.19,346.82
1715756400,347.1,350,347.1,349.07
1715760000,348.99,349.07,343.86,345.99
1715763600,346,355.03,344.63,352.22
1715767200,352.65,359.12,350.38,357.65
1715770800,357.32,361.63,352,355.47
1715774400,355.67,376.63,354.45,376.49
1715778000,376.5,384.73,368.2,376.96
1715781600,377.9,389,376.11,385.67
1715785200,387.24,391.55,379.23,379.42
1715788800,379.02,398.3,375.35,381.72
1715792400,381.88,409.2,381,385.04
1715796000,385.26,398,379.88,384.47
1715799600,384.47,396.4,383.27,389.83
1715803200,389.69,412.94,386.97,393.33
1715806800,393.88,409.24,390.14,397.15
1715810400,397.15,399.08,388.98,393.19
1715814000,392.91,393.7,388.67,389.46
1715817600,389.46,391.03,381.42,385.23
1715821200,385.21,387.23,378.22,381.77
1715824800,381.77,385.36,381.23,383.32
1715828400,383.38,390.06,381.82,387.45
1715832000,387.37,405.96,385.65,388.6
1715835600,388.36,396.79,387.08,392.76
1715839200,392.27,394.01,383.39,392.99
1715842800,392.99,400.23,392.95,398.68
1715846400,398.03,403.69,393.14,394.29
1715850000,394.38,403.54,394.27,401.97
1715853600,401.97,405,397.08,401.71
1715857200,401.46,414.22,396.13,403.6
1715860800,403.6,403.74,392.34,393.7
1715864400,393.71,394.99,383.77,392.16
1715868000,391.91,392.59,375.93,376.94
1715871600,377.4,384.94,377.14,383.8
1715875200,383.5,402.52,382.29,386.81
1715878800,387.01,393.75,378.6,387.61
1715882400,387.52,391.42,383.46,385.4
1715886000,384.77,387.21,383.03,384.42
1715889600,384.67,386.54,382.97,385
1715893200,385.23,386.46,383.13,385.15
1715896800,385.26,385.26,380.42,383.42
1715900400,383.22,384.24,380.05,382.23
1715904000,381.97,400,381.2,384.46
1715907600,384.22,386.26,381.64,384.67
1715911200,384.07,384.49,379,382.9
1715914800,382.8,387.73,382.72,385
1715918400,385,386,380.45,381.07
1715922000,381.06,384.92,381,384.42
1715925600,384.63,385.27,380,382.35
1715929200,382.41,388.8,382.3,384.56
1715932800,384.56,386.27,380.08,381.55
1715936400,381.55,384.31,379.22,380.32
1715940000,380.32,382.06,378.39,380.22
1715943600,380.21,382.38,377.02,379.98
1715947200,379.78,384.52,377,383.88
1715950800,384,384.99,377.27,379.12
1715954400,378.92,386.71,378.66,386.63
1715958000,386.6,398.2,385.9,396.05
1715961600,396.36,398.91,390.74,391.14
1715965200,391.02,393.08,381.56,384.02
1715968800,383.07,384.15,377.23,384
1715972400,384,384.29,381.41,383.89
1715976000,383.62,385.64,380,382.71
1715979600,382.58,383.8,381.5,383.63
1715983200,382.99,384.58,380.34,383.15
1715986800,383.15,383.77,380.07,380.7
1715990400,380.61,382.96,380.13,382.25
1715994000,382.07,383.08,380.34,383.02
1715997600,383.11,383.61,378,379.06
1716001200,379.26,384.25,379.26,384.25
1716004800,383.99,386,382,383.83
1716008400,383.66,386.52,382.2,383.89
1716012000,383.86,384.94,382.04,384.41
1716015600,383.9,389.06,382.91,384.65
1716019200,384.65,388.49,383.69,385.59
1716022800,384.75,386.16,382.34,385.84
1716026400,385.84,390.2,384.12,385.57
1716030000,385.4,387.28,381.47,382.53
1716033600,382.47,384.78,380,380
1716037200,380.01,381.24,377.2,378.01
1716040800,377.85,380.43,376,378.06
1716044400,377.85,380.93,375.37,379.76
1716048000,379.63,382.61,379,380.19
1716051600,380.19,387.97,380,385.83
1716055200,385.85,389.14,385.8,386.69
1716058800,386.5,386.69,382.64,384.77
1716062400,384.24,384.66,382.67,384.66
1716066000,383.33,384.66,380.39,382.33
1716069600,381.76,384.02,381.76,382.28
1716073200,382.07,384.21,380.68,382.62
1716076800,382.08,387.02,381.23,385.22
1716080400,385.06,386.31,383.09,383.74
1716084000,383.74,387.06,383.74,387.05
1716087600,387.05,387.76,385.07,385.93
1716091200,385.94,385.94,382.68,383.91
1716094800,383.8,385.88,383.11,385.65
1716098400,385.58,388.16,382.87,383.95
1716102000,383.95,391.23,381.68,391.23
1716105600,391.24,393.88,385,386
1716109200,386.5,387.5,383.39,386.09
1716112800,385.97,387.4,382.53,383.14
1716116400,383.07,383.14,378.66,379.92
1716120000,380.18,380.2,376,377
1716123600,377,378.4,368.12,372.4
1716127200,372.52,373,368.12,369.45
1716130800,369.45,372.08,368.12,372.01
1716134400,371.85,375.06,364.06,365.28
1716138000,365,368.72,365,367.69
1716141600,367.8,369.1,365.16,365.74
1716145200,365.63,368.66,360,361.97
1716148800,362.06,365.24,361.82,362.72
1716152400,363.72,364.59,359.01,363.5
1716156000,362.89,365.43,362.73,364.79
1716159600,364.7,365.6,363.07,365.39
1716163200,365.54,367.62,363,365.78
1716166800,365.8,367.02,351,363.86
1716170400,363.86,367.64,363.81,367.51
1716174000,367.51,368.67,366.13,366.89
1716177600,366.84,374.98,366.65,374.52
1716181200,374.55,377.87,374.05,376.08
1716184800,375.96,376.02,367.56,368.29
1716188400,368.29,372.13,367.59,370.79
1716192000,370.46,376,370.46,375.76
1716195600,375.52,376,368.83,370.43
1716199200,370.56,372.92,369.78,370.18
1716202800,370.04,372.27,367.18,367.51
1716206400,367.5,368.5,364,365.47
1716210000,365.69,369.99,365.68,369.52
1716213600,369.39,370.03,365.69,367.45
1716217200,367.45,376,366.95,375.94
1716220800,376,394.28,375.42,393.11
1716224400,393.47,403.96,388.91,403.96
1716228000,403.95,405.59,398.74,404.21
1716231600,404.55,418.75,396.72,416.78
1716235200,417.29,419.55,405.23,405.72
1716238800,406.09,406.23,393.97,405.72
1716242400,405.52,407.76,398.48,398.93
1716246000,399.53,410,399.01,405.98
1716249600,406.12,409.99,398.04,402.91
1716253200,402.91,402.96,390,399.51
1716256800,399.41,401.36,395.28,400.1
1716260400,399.59,412.08,381,405.87
1716264000,405.87,423.6,405.87,411.64
1716267600,411.99,418.91,410.19,417.15
1716271200,416.82,418,414.74,417.51
1716274800,417.37,427.63,417.16,425.31
1716278400,425.2,428.84,422.4,426
1716282000,424.96,436.55,424.96,436.06
1716285600,436.05,440.44,433.58,434.99
1716289200,435,445.15,430.34,441.37
1716292800,441.33,442.71,429.91,432
1716296400,431.35,433.39,423.4,424.26
1716300000,424.27,433.29,424.27,428.67
1716303600,428.82,430.96,421.79,423.59
1716307200,423.56,429.02,422.5,426.34
1716310800,426.29,442.76,419.29,420.88
1716314400,420.87,427.97,420.83,422.99
1716318000,423,423.06,411.6,418.82
1716321600,418.83,425,398,422.67
1716325200,422.68,424.58,416.18,423.05
1716328800,422.71,425.94,420.79,424.46
1716332400,424.05,424.15,421.8,424.15
1716336000,423.53,425.43,419.14,420.75
1716339600,420.75,424.62,418.52,421.22
1716343200,421.2,422.51,416.27,417.57
1716346800,417.24,423.93,415.37,423.23
1716350400,423.93,425.4,416.76,420.62
1716354000,419.64,425.22,419.33,424.74
1716357600,424.77,430.29,423.86,429.31
1716361200,429.03,430.8,421.49,422.7
1716364800,422.53,426.49,420.15,426.15
1716368400,425.6,426,421.77,424.98
1716372000,423.99,432,423.2,432
1716375600,432.01,438.99,428,428
1716379200,428,432.13,420.86,423.19
1716382800,423.2,432.13,423.14,430.28
1716386400,430.43,430.86,424.32,428.52
1716390000,428.1,437.45,424.18,437.38
1716393600,436.93,441.22,429.33,436.23
1716397200,436.62,444,433.32,439.02
1716400800,439.01,440,430.68,438.86
1716404400,438.86,455.72,437.23,448.78
1716408000,449.51,457.51,438.27,442.43
1716411600,442.43,476.4,440.61,468.88
1716415200,469.04,472.91,447.56,452.73
1716418800,452.24,455.29,444.83,446.07
1716422400,446.53,452.28,442.15,447.69
1716426000,447.49,450.64,438.02,447.84
1716429600,447.85,453.97,446.45,453.57
1716433200,453.26,460.14,452.22,457.65
1716436800,457.67,464,456.2,460.48
1716440400,459.67,470.84,459.62,467.47
1716444000,466.55,480.77,464.33,476.36
1716447600,477.53,487.3,477.53,481.95
1716451200,481.63,486.42,476,483.48
1716454800,483.03,486.42,479.88,482.51
1716458400,482.46,490,481.13,482.28
1716462000,482.51,485,470.61,480.75
1716465600,480.03,480.03,467.55,473
1716469200,474.28,475.66,442.77,449.41
1716472800,449.26,453.86,439.54,440.4
1716476400,440.48,460.51,440.48,451.88
1716480000,451.53,458.9,450,453.07
1716483600,453.07,455.6,443.9,453.1
1716487200,452.3,454.02,440.74,451.43
1716490800,451.12,453.37,446.65,448.87
1716494400,448.51,454.59,433.33,452.82
1716498000,452.82,465.43,448,455.3
1716501600,454.69,456.1,448.03,451.32
1716505200,451.32,452.23,445.99,450.34
1716508800,450.6,457.81,447.74,454.14
1716512400,454.34,463.44,449.78,462.56
1716516000,462.06,465.75,455.35,463.59
1716519600,463.01,466.14,458.22,464.25
1716523200,464.25,465.65,458.34,465
1716526800,464.47,468.18,452.01,454.62
1716530400,454.19,454.62,436.01,436.01
1716534000,436.88,441.07,431.79,439.91
1716537600,439.66,441.29,428.31,436.25
1716541200,435,435,429.03,434.5
1716544800,434.86,437.87,431.62,432.7
1716548400,432.45,434.75,427.33,429.92
1716552000,430.53,431.57,423.61,426.56
1716555600,426.56,429.88,421,423.58
1716559200,423.69,432.9,421.13,429.05
1716562800,429.05,435.2,428.83,433.17
1716566400,433.21,434.34,426.37,428.53
1716570000,428.53,434.94,425.25,434.56
1716573600,434.49,439.58,431.16,436.39
1716577200,436.29,439.92,435.23,439.92
1716580800,439.78,442.75,432.05,437.07
1716584400,437.06,437.49,433.19,434.29
1716588000,434.85,435.16,431.58,432.3
1716591600,433.11,436.91,431.94,436.67
1716595200,435.62,438.77,430.95,432.98
1716598800,433.86,438.73,433.86,437.03
1716602400,437.77,440,436.92,439.69
1716606000,439.69,440.92,436,436.8
1716609600,436.27,443.35,436.27,442.5
1716613200,440.93,447.48,439.83,447.09
1716616800,446.53,449,440.04,440.63
1716620400,440.88,442,437.04,439.93
1716624000,439,440,434.88,436
1716627600,436,440.82,435.3,439.57
1716631200,439.55,440.34,437,440.25
1716634800,439.7,444.4,435.01,436
1716638400,435.54,436.15,430.81,432.5
1716642000,431.9,434.76,429.56,431.26
1716645600,431.71,433.95,428.57,432.76
1716649200,432.25,434.59,431.51,432.66
1716652800,434.17,434.73,427.77,428.85
1716656400,428.8,432.92,428.74,430.89
1716660000,430.5,431.51,428.78,431.08
1716663600,430.88,431.55,429.01,429.01
1716667200,429.01,430.19,424.43,425.85
1716670800,425.51,426.26,421.25,423.37
1716674400,423.48,424.47,421.36,424.47
1716678000,424.52,426.22,422.5,424.8
1716681600,424.69,425.5,420,424.51
1716685200,425.34,429.89,425.34,428.79
1716688800,428.77,429.28,422.77,426.37
1716692400,426.92,428.22,425.3,427.24
1716696000,427.13,427.13,422.96,423.66
1716699600,423.66,427.65,422.83,427.65
1716703200,428.03,428.91,426.16,427.1
1716706800,427.43,428.42,423.88,424
1716710400,424,427.18,422.97,424.11
1716714000,424.99,426.41,417,420.1
1716717600,420.1,424.86,420.08,423.63
1716721200,424.06,430.19,423.72,428.42
1716724800,428,430.68,424.61,430
1716728400,430,440.34,430,436.73
1716732000,436.9,440.78,434.1,440.32
1716735600,440.49,442.83,433,435.99
1716739200,435.99,444.44,435.99,443.31
1716742800,442.55,443.42,437.44,438.66
1716746400,438.49,438.49,434.63,437.59
1716750000,437.37,438.79,435.68,437.25
1716753600,436.79,437.98,428,429.97
1716757200,429.97,430.77,424.3,430
1716760800,429.31,433.4,429.31,431.62
1716764400,431.63,436.05,426.34,435.33
1716768000,435.21,444,435.21,441.34
1716771600,441.67,448.98,439,448.5
1716775200,448.75,449.83,438.87,438.88
1716778800,438.91,445.29,438.87,442
1716782400,442,443.93,436,436.97
1716786000,436.97,440.41,434.17,438.44
1716789600,437.69,437.76,431.5,431.9
1716793200,431.5,434.06,430.8,432.06
1716796800,431.85,435,428.01,428.01
1716800400,429.01,431.31,425.35,429.5
1716804000,429.58,431,426,428.82
1716807600,428.61,432.88,427.27,431.5
1716811200,431.5,432.3,427.02,429.95
1716814800,429.85,441.65,429.85,438.85
1716818400,438.9,438.91,430.31,434.33
1716822000,433.74,443.43,433.62,441.46
1716825600,441.67,444.83,440.34,441.87
1716829200,441.75,443.13,437,438.85
1716832800,438.86,440.77,436.06,436.09
1716836400,436.2,440,430.62,433.26
1716840000,433.4,438.78,433.26,438.55
1716843600,438.55,440,436,436.47
1716847200,436.47,436.47,433.14,435.07
1716850800,435.31,438,433.32,437.52
1716854400,437.51,437.78,428.69,430.49
1716858000,430.91,434.91,425.37,425.92
1716861600,425.34,432.05,422.42,431
1716865200,430.5,432.69,423.05,427.34
1716868800,426.8,430.04,420,422.79
1716872400,422.57,428.85,420,428.85
1716876000,428.93,429.76,424.75,428
1716879600,428.41,429,424.04,426.09
1716883200,425.75,430.44,425.18,430
1716886800,428.44,438.37,427.67,434
1716890400,434,435.21,428.77,429.94
1716894000,429.94,429.99,420,424.72
1716897600,424.74,428.33,422.64,423.39
1716901200,423,427.19,421.01,423.88
1716904800,423.52,424.76,420.09,422.38
1716908400,422.15,424.32,417.5,422.56
1716912000,423.8,423.8,416.55,417.29
1716915600,417.37,422.48,416.43,418.14
1716919200,418.28,420.83,411.59,415.63
1716922800,416.14,419.56,414.65,419
1716926400,419.56,421.4,415.68,416.75
1716930000,416.74,417.72,413.01,414.68
1716933600,414.65,418,413.61,417.51
1716937200,417.07,419.79,415.55,419.27
1716940800,419.58,421.44,418.63,418.63
1716944400,419.31,423.94,417.01,420.2
1716948000,420.07,422.4,418.32,420.87
1716951600,420.87,422.27,418.79,420.65
1716955200,419.69,426.65,417.23,420.33
1716958800,420.55,420.99,417.83,420.25
1716962400,420.42,424.86,420,421.32
1716966000,420.3,420.3,410.1,410.1
1716969600,411.06,411.07,402.36,408.92
1716973200,408,411.88,404,409.18
1716976800,409.31,413.61,409.31,412.24
1716980400,412.13,412.14,405.86,406.47
1716984000,406.47,410.19,401.19,407.64
1716987600,408.27,411.42,406.15,408.76
1716991200,408.36,410.11,404.28,404.41
1716994800,405.59,406.15,399.37,400.04
1716998400,400.21,400.21,393.43,397.64
1717002000,397.64,401,395.39,398.49
1717005600,398.2,400.75,396.71,399.27
1717009200,398.69,401,394.99,396.1
1717012800,396.4,398.32,393.49,397.49
1717016400,397.49,398.02,393.06,396.59
1717020000,396.55,397.12,393.5,395.42
1717023600,395.72,400,393.47,395.29
1717027200,395.03,400,395.03,397.78
1717030800,397.53,402.86,395.32,402.17
1717034400,402.17,405.74,402.09,404.39
1717038000,404.07,404.83,401.66,403.1
1717041600,403.37,407.63,400.85,405.24
1717045200,405.29,407.04,403.29,404.48
1717048800,404.48,404.48,394.78,395.55
1717052400,396,397.98,388,390.54
1717056000,389,400.02,386.16,393.72
1717059600,392.63,393.22,382,387.88
1717063200,387.67,395.48,385.68,392.87
1717066800,392.53,399,391.88,394.53
1717070400,394.6,402.4,394.2,399.71
1717074000,399.72,404.97,397,404.97
1717077600,404.99,419.98,403.89,404.9
1717081200,404.42,411.12,403.38,409.51
1717084800,408.99,409.9,399.91,401.25
1717088400,401.11,409.25,398.62,404.5
1717092000,404.86,406.65,399.79,403.15
1717095600,403.16,403.16,396,396.81
1717099200,396.8,396.8,390.01,391.7
1717102800,391.47,392.79,387.91,391.51
1717106400,391.61,392,387.01,388.65
1717110000,388.37,390.51,386.29,390.51
1717113600,390.56,391.63,385.98,388.39
1717117200,388.73,391.33,386.59,388.25
1717120800,387.98,389.81,387.26,387.33
1717124400,387.32,391.19,387.27,389.35
1717128000,389.35,391.3,388.94,389.81
1717131600,389.82,390.44,383.97,388.02
1717135200,388,390.57,386.54,389.15
1717138800,388.47,392.66,386.74,388.38
1717142400,388.38,390.6,386.85,387.91
1717146000,387.9,388.82,383.99,386.92
1717149600,386.91,392.94,383.84,391.93
1717153200,392,397.52,392,394.07
1717156800,394.41,395.08,390.12,393.09
1717160400,393.11,394.34,387,387.91
1717164000,387.9,390,384.46,389.46
1717167600,389.37,392.83,385.45,385.45
1717171200,385.42,388,378.79,387.08
1717174800,386.89,389.3,385.94,388.78
1717178400,388.7,393.03,388.67,392.88
1717182000,392.68,393.41,390.89,392.74
1717185600,392.86,394.69,390.24,392.45
1717189200,392.27,392.53,387.92,388.89
1717192800,388.97,391.19,387.79,390.26
1717196400,390,391.01,387.76,388.95
1717200000,389.14,390.97,387.48,389.25
1717203600,389.25,389.26,386.87,388.47
1717207200,388.79,390.56,387.61,389.52
1717210800,390.05,390.6,387.49,389.48
1717214400,389.52,394.68,389,393.74
